best_rank,average_rank,worst_rank,line,score,ef,ep,nf,np,faulty,source
42,283.5,525,1003,0.447213595500,1,4,0,0,False,parser->m_ns = XML_FALSE;
42,283.5,525,1004,0.447213595500,1,4,0,0,False,parser->m_ns_triplets = XML_FALSE;
42,283.5,525,1006,0.447213595500,1,4,0,0,False,parser->m_nsAtts = NULL;
42,283.5,525,1007,0.447213595500,1,4,0,0,False,parser->m_nsAttsVersion = 0;
42,283.5,525,1008,0.447213595500,1,4,0,0,False,parser->m_nsAttsPower = 0;
42,283.5,525,1010,0.447213595500,1,4,0,0,False,parser->m_protocolEncodingName = NULL;
42,283.5,525,1012,0.447213595500,1,4,0,0,False,"poolInit(&parser->m_tempPool, &(parser->m_mem));"
42,283.5,525,1013,0.447213595500,1,4,0,0,False,"poolInit(&parser->m_temp2Pool, &(parser->m_mem));"
42,283.5,525,1014,0.447213595500,1,4,0,0,False,"parserInit(parser, encodingName);"
42,283.5,525,1016,0.447213595500,1,4,0,0,False,if (encodingName && !parser->m_protocolEncodingName) {
42,283.5,525,1021,0.447213595500,1,4,0,0,False,if (nameSep) {
42,283.5,525,1027,0.447213595500,1,4,0,0,False,parser->m_internalEncoding = XmlGetInternalEncoding();
42,283.5,525,1030,0.447213595500,1,4,0,0,False,return parser;
42,283.5,525,1034,0.447213595500,1,4,0,0,False,"parserInit(XML_Parser parser, const XML_Char *encodingName)"
42,283.5,525,1036,0.447213595500,1,4,0,0,False,parser->m_processor = prologInitProcessor;
42,283.5,525,1037,0.447213595500,1,4,0,0,False,XmlPrologStateInit(&parser->m_prologState);
42,283.5,525,1038,0.447213595500,1,4,0,0,False,if (encodingName != NULL) {
42,283.5,525,1041,0.447213595500,1,4,0,0,False,parser->m_curBase = NULL;
42,283.5,525,1042,0.447213595500,1,4,0,0,False,"XmlInitEncoding(&parser->m_initEncoding, &parser->m_encoding, 0);"
42,283.5,525,1043,0.447213595500,1,4,0,0,False,parser->m_userData = NULL;
42,283.5,525,1044,0.447213595500,1,4,0,0,False,parser->m_handlerArg = NULL;
42,283.5,525,1045,0.447213595500,1,4,0,0,False,parser->m_startElementHandler = NULL;
42,283.5,525,1046,0.447213595500,1,4,0,0,False,parser->m_endElementHandler = NULL;
42,283.5,525,1047,0.447213595500,1,4,0,0,False,parser->m_characterDataHandler = NULL;
42,283.5,525,1048,0.447213595500,1,4,0,0,False,parser->m_processingInstructionHandler = NULL;
42,283.5,525,1049,0.447213595500,1,4,0,0,False,parser->m_commentHandler = NULL;
42,283.5,525,1050,0.447213595500,1,4,0,0,False,parser->m_startCdataSectionHandler = NULL;
42,283.5,525,1051,0.447213595500,1,4,0,0,False,parser->m_endCdataSectionHandler = NULL;
42,283.5,525,1052,0.447213595500,1,4,0,0,False,parser->m_defaultHandler = NULL;
42,283.5,525,1053,0.447213595500,1,4,0,0,False,parser->m_startDoctypeDeclHandler = NULL;
42,283.5,525,1054,0.447213595500,1,4,0,0,False,parser->m_endDoctypeDeclHandler = NULL;
42,283.5,525,1055,0.447213595500,1,4,0,0,False,parser->m_unparsedEntityDeclHandler = NULL;
42,283.5,525,1056,0.447213595500,1,4,0,0,False,parser->m_notationDeclHandler = NULL;
42,283.5,525,1057,0.447213595500,1,4,0,0,False,parser->m_startNamespaceDeclHandler = NULL;
42,283.5,525,1058,0.447213595500,1,4,0,0,False,parser->m_endNamespaceDeclHandler = NULL;
42,283.5,525,1059,0.447213595500,1,4,0,0,False,parser->m_notStandaloneHandler = NULL;
42,283.5,525,1060,0.447213595500,1,4,0,0,False,parser->m_externalEntityRefHandler = NULL;
42,283.5,525,1061,0.447213595500,1,4,0,0,False,parser->m_externalEntityRefHandlerArg = parser;
42,283.5,525,1062,0.447213595500,1,4,0,0,False,parser->m_skippedEntityHandler = NULL;
42,283.5,525,1063,0.447213595500,1,4,0,0,False,parser->m_elementDeclHandler = NULL;
42,283.5,525,1064,0.447213595500,1,4,0,0,False,parser->m_attlistDeclHandler = NULL;
42,283.5,525,1065,0.447213595500,1,4,0,0,False,parser->m_entityDeclHandler = NULL;
42,283.5,525,1066,0.447213595500,1,4,0,0,False,parser->m_xmlDeclHandler = NULL;
42,283.5,525,1067,0.447213595500,1,4,0,0,False,parser->m_bufferPtr = parser->m_buffer;
42,283.5,525,1068,0.447213595500,1,4,0,0,False,parser->m_bufferEnd = parser->m_buffer;
42,283.5,525,1069,0.447213595500,1,4,0,0,False,parser->m_parseEndByteIndex = 0;
42,283.5,525,1070,0.447213595500,1,4,0,0,False,parser->m_parseEndPtr = NULL;
42,283.5,525,1071,0.447213595500,1,4,0,0,False,parser->m_declElementType = NULL;
42,283.5,525,1072,0.447213595500,1,4,0,0,False,parser->m_declAttributeId = NULL;
42,283.5,525,1073,0.447213595500,1,4,0,0,False,parser->m_declEntity = NULL;
42,283.5,525,1074,0.447213595500,1,4,0,0,False,parser->m_doctypeName = NULL;
42,283.5,525,1075,0.447213595500,1,4,0,0,False,parser->m_doctypeSysid = NULL;
42,283.5,525,1076,0.447213595500,1,4,0,0,False,parser->m_doctypePubid = NULL;
42,283.5,525,1077,0.447213595500,1,4,0,0,False,parser->m_declAttributeType = NULL;
42,283.5,525,1078,0.447213595500,1,4,0,0,False,parser->m_declNotationName = NULL;
42,283.5,525,1079,0.447213595500,1,4,0,0,False,parser->m_declNotationPublicId = NULL;
42,283.5,525,1080,0.447213595500,1,4,0,0,False,parser->m_declAttributeIsCdata = XML_FALSE;
42,283.5,525,1081,0.447213595500,1,4,0,0,False,parser->m_declAttributeIsId = XML_FALSE;
42,283.5,525,1082,0.447213595500,1,4,0,0,False,"memset(&parser->m_position, 0, sizeof(POSITION));"
42,283.5,525,1083,0.447213595500,1,4,0,0,False,parser->m_errorCode = XML_ERROR_NONE;
42,283.5,525,1084,0.447213595500,1,4,0,0,False,parser->m_eventPtr = NULL;
42,283.5,525,1085,0.447213595500,1,4,0,0,False,parser->m_eventEndPtr = NULL;
