best_rank,average_rank,worst_rank,line,score,ef,ep,nf,np,faulty,source
610,2146.0,3682,1253,0.000000000000,0,0,16,6,False,oldSkippedEntityHandler = parser->m_skippedEntityHandler;
610,2146.0,3682,1254,0.000000000000,0,0,16,6,False,oldUnknownEncodingHandler = parser->m_unknownEncodingHandler;
610,2146.0,3682,1255,0.000000000000,0,0,16,6,False,oldElementDeclHandler = parser->m_elementDeclHandler;
610,2146.0,3682,1256,0.000000000000,0,0,16,6,False,oldAttlistDeclHandler = parser->m_attlistDeclHandler;
610,2146.0,3682,1257,0.000000000000,0,0,16,6,False,oldEntityDeclHandler = parser->m_entityDeclHandler;
610,2146.0,3682,1258,0.000000000000,0,0,16,6,False,oldXmlDeclHandler = parser->m_xmlDeclHandler;
610,2146.0,3682,1259,0.000000000000,0,0,16,6,False,oldDeclElementType = parser->m_declElementType;
610,2146.0,3682,1261,0.000000000000,0,0,16,6,False,oldUserData = parser->m_userData;
610,2146.0,3682,1262,0.000000000000,0,0,16,6,False,oldHandlerArg = parser->m_handlerArg;
610,2146.0,3682,1263,0.000000000000,0,0,16,6,False,oldDefaultExpandInternalEntities = parser->m_defaultExpandInternalEntities;
610,2146.0,3682,1264,0.000000000000,0,0,16,6,False,oldExternalEntityRefHandlerArg = parser->m_externalEntityRefHandlerArg;
610,2146.0,3682,1266,0.000000000000,0,0,16,6,False,oldParamEntityParsing = parser->m_paramEntityParsing;
610,2146.0,3682,1267,0.000000000000,0,0,16,6,False,oldInEntityValue = parser->m_prologState.inEntityValue;
610,2146.0,3682,1269,0.000000000000,0,0,16,6,False,oldns_triplets = parser->m_ns_triplets;
610,2146.0,3682,1275,0.000000000000,0,0,16,6,False,oldhash_secret_salt = parser->m_hash_secret_salt;
610,2146.0,3682,1278,0.000000000000,0,0,16,6,False,if (!context)
610,2146.0,3682,1279,0.000000000000,0,0,16,6,False,newDtd = oldDtd;
610,2146.0,3682,1287,0.000000000000,0,0,16,6,False,if (parser->m_ns) {
610,2146.0,3682,1289,0.000000000000,0,0,16,6,False,*tmp = parser->m_namespaceSeparator;
610,2146.0,3682,1290,0.000000000000,0,0,16,6,False,"parser = parserCreate(encodingName, &parser->m_mem, tmp, newDtd);"
610,2146.0,3682,1293,0.000000000000,0,0,16,6,False,"parser = parserCreate(encodingName, &parser->m_mem, NULL, newDtd);"
610,2146.0,3682,1296,0.000000000000,0,0,16,6,False,if (!parser)
610,2146.0,3682,1297,0.000000000000,0,0,16,6,False,return NULL;
610,2146.0,3682,1299,0.000000000000,0,0,16,6,False,parser->m_startElementHandler = oldStartElementHandler;
610,2146.0,3682,1300,0.000000000000,0,0,16,6,False,parser->m_endElementHandler = oldEndElementHandler;
610,2146.0,3682,1301,0.000000000000,0,0,16,6,False,parser->m_characterDataHandler = oldCharacterDataHandler;
610,2146.0,3682,1302,0.000000000000,0,0,16,6,False,parser->m_processingInstructionHandler = oldProcessingInstructionHandler;
610,2146.0,3682,1303,0.000000000000,0,0,16,6,False,parser->m_commentHandler = oldCommentHandler;
610,2146.0,3682,1304,0.000000000000,0,0,16,6,False,parser->m_startCdataSectionHandler = oldStartCdataSectionHandler;
610,2146.0,3682,1305,0.000000000000,0,0,16,6,False,parser->m_endCdataSectionHandler = oldEndCdataSectionHandler;
610,2146.0,3682,1306,0.000000000000,0,0,16,6,False,parser->m_defaultHandler = oldDefaultHandler;
610,2146.0,3682,1307,0.000000000000,0,0,16,6,False,parser->m_unparsedEntityDeclHandler = oldUnparsedEntityDeclHandler;
610,2146.0,3682,1308,0.000000000000,0,0,16,6,False,parser->m_notationDeclHandler = oldNotationDeclHandler;
610,2146.0,3682,1309,0.000000000000,0,0,16,6,False,parser->m_startNamespaceDeclHandler = oldStartNamespaceDeclHandler;
610,2146.0,3682,1310,0.000000000000,0,0,16,6,False,parser->m_endNamespaceDeclHandler = oldEndNamespaceDeclHandler;
610,2146.0,3682,1311,0.000000000000,0,0,16,6,False,parser->m_notStandaloneHandler = oldNotStandaloneHandler;
610,2146.0,3682,1312,0.000000000000,0,0,16,6,False,parser->m_externalEntityRefHandler = oldExternalEntityRefHandler;
610,2146.0,3682,1313,0.000000000000,0,0,16,6,False,parser->m_skippedEntityHandler = oldSkippedEntityHandler;
610,2146.0,3682,1314,0.000000000000,0,0,16,6,False,parser->m_unknownEncodingHandler = oldUnknownEncodingHandler;
610,2146.0,3682,1315,0.000000000000,0,0,16,6,False,parser->m_elementDeclHandler = oldElementDeclHandler;
610,2146.0,3682,1316,0.000000000000,0,0,16,6,False,parser->m_attlistDeclHandler = oldAttlistDeclHandler;
610,2146.0,3682,1317,0.000000000000,0,0,16,6,False,parser->m_entityDeclHandler = oldEntityDeclHandler;
610,2146.0,3682,1318,0.000000000000,0,0,16,6,False,parser->m_xmlDeclHandler = oldXmlDeclHandler;
610,2146.0,3682,1319,0.000000000000,0,0,16,6,False,parser->m_declElementType = oldDeclElementType;
610,2146.0,3682,1320,0.000000000000,0,0,16,6,False,parser->m_userData = oldUserData;
610,2146.0,3682,1321,0.000000000000,0,0,16,6,False,if (oldUserData == oldHandlerArg)
610,2146.0,3682,1322,0.000000000000,0,0,16,6,False,parser->m_handlerArg = parser->m_userData;
610,2146.0,3682,1324,0.000000000000,0,0,16,6,False,parser->m_handlerArg = parser;
610,2146.0,3682,1325,0.000000000000,0,0,16,6,False,if (oldExternalEntityRefHandlerArg != oldParser)
610,2146.0,3682,1326,0.000000000000,0,0,16,6,False,parser->m_externalEntityRefHandlerArg = oldExternalEntityRefHandlerArg;
610,2146.0,3682,1327,0.000000000000,0,0,16,6,False,parser->m_defaultExpandInternalEntities = oldDefaultExpandInternalEntities;
610,2146.0,3682,1328,0.000000000000,0,0,16,6,False,parser->m_ns_triplets = oldns_triplets;
610,2146.0,3682,1329,0.000000000000,0,0,16,6,False,parser->m_hash_secret_salt = oldhash_secret_salt;
610,2146.0,3682,1330,0.000000000000,0,0,16,6,False,parser->m_parentParser = oldParser;
610,2146.0,3682,1332,0.000000000000,0,0,16,6,False,parser->m_paramEntityParsing = oldParamEntityParsing;
610,2146.0,3682,1333,0.000000000000,0,0,16,6,False,parser->m_prologState.inEntityValue = oldInEntityValue;
610,2146.0,3682,1334,0.000000000000,0,0,16,6,False,if (context) {
610,2146.0,3682,1336,0.000000000000,0,0,16,6,False,"if (!dtdCopy(oldParser, parser->m_dtd, oldDtd, &parser->m_mem)"
610,2146.0,3682,1337,0.000000000000,0,0,16,6,False,"|| !setContext(parser, context)) {"
610,2146.0,3682,1338,0.000000000000,0,0,16,6,False,XML_ParserFree(parser);
610,2146.0,3682,1339,0.000000000000,0,0,16,6,False,return NULL;
610,2146.0,3682,1341,0.000000000000,0,0,16,6,False,parser->m_processor = externalEntityInitProcessor;
610,2146.0,3682,1352,0.000000000000,0,0,16,6,False,parser->m_isParamEntity = XML_TRUE;
610,2146.0,3682,1353,0.000000000000,0,0,16,6,False,XmlPrologStateInitExternalEntity(&parser->m_prologState);
610,2146.0,3682,1354,0.000000000000,0,0,16,6,False,parser->m_processor = externalParEntInitProcessor;
610,2146.0,3682,1357,0.000000000000,0,0,16,6,False,return parser;
610,2146.0,3682,1363,0.000000000000,0,0,16,6,False,for (;;) {
610,2146.0,3682,1367,0.000000000000,0,0,16,6,False,bindings = b->nextTagBinding;
610,2146.0,3682,1368,0.000000000000,0,0,16,6,False,"FREE(parser, b->uri);"
610,2146.0,3682,1369,0.000000000000,0,0,16,6,False,"FREE(parser, b);"
610,2146.0,3682,1379,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1382,0.000000000000,0,0,16,6,False,for (;;) {
610,2146.0,3682,1387,0.000000000000,0,0,16,6,False,tagList = parser->m_freeTagList;
610,2146.0,3682,1388,0.000000000000,0,0,16,6,False,parser->m_freeTagList = NULL;
610,2146.0,3682,1390,0.000000000000,0,0,16,6,False,p = tagList;
610,2146.0,3682,1391,0.000000000000,0,0,16,6,False,tagList = tagList->parent;
610,2146.0,3682,1392,0.000000000000,0,0,16,6,False,"FREE(parser, p->buf);"
610,2146.0,3682,1393,0.000000000000,0,0,16,6,False,"destroyBindings(p->bindings, parser);"
610,2146.0,3682,1394,0.000000000000,0,0,16,6,False,"FREE(parser, p);"
610,2146.0,3682,1398,0.000000000000,0,0,16,6,False,for (;;) {
610,2146.0,3682,1403,0.000000000000,0,0,16,6,False,entityList = parser->m_freeInternalEntities;
610,2146.0,3682,1404,0.000000000000,0,0,16,6,False,parser->m_freeInternalEntities = NULL;
610,2146.0,3682,1406,0.000000000000,0,0,16,6,False,openEntity = entityList;
610,2146.0,3682,1407,0.000000000000,0,0,16,6,False,entityList = entityList->next;
610,2146.0,3682,1408,0.000000000000,0,0,16,6,False,"FREE(parser, openEntity);"
610,2146.0,3682,1435,0.000000000000,0,0,16,6,False,parser->m_unknownEncodingRelease(parser->m_unknownEncodingData);
610,2146.0,3682,1440,0.000000000000,0,0,16,6,False,XML_UseParserAsHandlerArg(XML_Parser parser)
610,2146.0,3682,1442,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1443,0.000000000000,0,0,16,6,False,parser->m_handlerArg = parser;
610,2146.0,3682,1444,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1447,0.000000000000,0,0,16,6,False,"XML_UseForeignDTD(XML_Parser parser, XML_Bool useDTD)"
610,2146.0,3682,1449,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1450,0.000000000000,0,0,16,6,False,return XML_ERROR_INVALID_ARGUMENT;
610,2146.0,3682,1453,0.000000000000,0,0,16,6,False,if (parser->m_parsingStatus.parsing == XML_PARSING || parser->m_parsingStatus.parsing == XML_SUSPENDED)
610,2146.0,3682,1454,0.000000000000,0,0,16,6,False,return XML_ERROR_CANT_CHANGE_FEATURE_ONCE_PARSING;
610,2146.0,3682,1455,0.000000000000,0,0,16,6,False,parser->m_useForeignDTD = useDTD;
610,2146.0,3682,1456,0.000000000000,0,0,16,6,False,return XML_ERROR_NONE;
610,2146.0,3682,1463,0.000000000000,0,0,16,6,False,"XML_SetReturnNSTriplet(XML_Parser parser, int do_nst)"
610,2146.0,3682,1465,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1466,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1468,0.000000000000,0,0,16,6,False,if (parser->m_parsingStatus.parsing == XML_PARSING || parser->m_parsingStatus.parsing == XML_SUSPENDED)
610,2146.0,3682,1469,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1470,0.000000000000,0,0,16,6,False,parser->m_ns_triplets = do_nst ? XML_TRUE : XML_FALSE;
610,2146.0,3682,1477,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1481,0.000000000000,0,0,16,6,False,parser->m_userData = p;
610,2146.0,3682,1485,0.000000000000,0,0,16,6,False,"XML_SetBase(XML_Parser parser, const XML_Char *p)"
610,2146.0,3682,1487,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1488,0.000000000000,0,0,16,6,False,return XML_STATUS_ERROR;
610,2146.0,3682,1489,0.000000000000,0,0,16,6,False,if (p) {
610,2146.0,3682,1490,0.000000000000,0,0,16,6,False,"p = poolCopyString(&parser->m_dtd->pool, p);"
610,2146.0,3682,1491,0.000000000000,0,0,16,6,False,if (!p)
610,2146.0,3682,1492,0.000000000000,0,0,16,6,False,return XML_STATUS_ERROR;
610,2146.0,3682,1493,0.000000000000,0,0,16,6,False,parser->m_curBase = p;
610,2146.0,3682,1496,0.000000000000,0,0,16,6,False,parser->m_curBase = NULL;
610,2146.0,3682,1497,0.000000000000,0,0,16,6,False,return XML_STATUS_OK;
610,2146.0,3682,1501,0.000000000000,0,0,16,6,False,XML_GetBase(XML_Parser parser)
610,2146.0,3682,1503,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1504,0.000000000000,0,0,16,6,False,return NULL;
610,2146.0,3682,1505,0.000000000000,0,0,16,6,False,return parser->m_curBase;
610,2146.0,3682,1509,0.000000000000,0,0,16,6,False,XML_GetSpecifiedAttributeCount(XML_Parser parser)
610,2146.0,3682,1511,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1512,0.000000000000,0,0,16,6,False,return -1;
610,2146.0,3682,1513,0.000000000000,0,0,16,6,False,return parser->m_nSpecifiedAtts;
610,2146.0,3682,1517,0.000000000000,0,0,16,6,False,XML_GetIdAttributeIndex(XML_Parser parser)
610,2146.0,3682,1519,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1520,0.000000000000,0,0,16,6,False,return -1;
610,2146.0,3682,1521,0.000000000000,0,0,16,6,False,return parser->m_idAttIndex;
610,2146.0,3682,1540,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1546,0.000000000000,0,0,16,6,False,"XML_SetStartElementHandler(XML_Parser parser,"
610,2146.0,3682,1548,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1549,0.000000000000,0,0,16,6,False,parser->m_startElementHandler = start;
610,2146.0,3682,1550,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1553,0.000000000000,0,0,16,6,False,"XML_SetEndElementHandler(XML_Parser parser,"
610,2146.0,3682,1555,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1556,0.000000000000,0,0,16,6,False,parser->m_endElementHandler = end;
610,2146.0,3682,1557,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1560,0.000000000000,0,0,16,6,False,"XML_SetCharacterDataHandler(XML_Parser parser,"
610,2146.0,3682,1563,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1564,0.000000000000,0,0,16,6,False,parser->m_characterDataHandler = handler;
610,2146.0,3682,1565,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1568,0.000000000000,0,0,16,6,False,"XML_SetProcessingInstructionHandler(XML_Parser parser,"
610,2146.0,3682,1571,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1572,0.000000000000,0,0,16,6,False,parser->m_processingInstructionHandler = handler;
610,2146.0,3682,1573,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1576,0.000000000000,0,0,16,6,False,"XML_SetCommentHandler(XML_Parser parser,"
610,2146.0,3682,1579,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1580,0.000000000000,0,0,16,6,False,parser->m_commentHandler = handler;
610,2146.0,3682,1581,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1584,0.000000000000,0,0,16,6,False,"XML_SetCdataSectionHandler(XML_Parser parser,"
610,2146.0,3682,1588,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1589,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1590,0.000000000000,0,0,16,6,False,parser->m_startCdataSectionHandler = start;
610,2146.0,3682,1591,0.000000000000,0,0,16,6,False,parser->m_endCdataSectionHandler = end;
610,2146.0,3682,1595,0.000000000000,0,0,16,6,False,"XML_SetStartCdataSectionHandler(XML_Parser parser,"
610,2146.0,3682,1597,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1598,0.000000000000,0,0,16,6,False,parser->m_startCdataSectionHandler = start;
610,2146.0,3682,1599,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1602,0.000000000000,0,0,16,6,False,"XML_SetEndCdataSectionHandler(XML_Parser parser,"
610,2146.0,3682,1604,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1605,0.000000000000,0,0,16,6,False,parser->m_endCdataSectionHandler = end;
610,2146.0,3682,1606,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1609,0.000000000000,0,0,16,6,False,"XML_SetDefaultHandler(XML_Parser parser,"
610,2146.0,3682,1612,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1613,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1614,0.000000000000,0,0,16,6,False,parser->m_defaultHandler = handler;
610,2146.0,3682,1615,0.000000000000,0,0,16,6,False,parser->m_defaultExpandInternalEntities = XML_FALSE;
610,2146.0,3682,1619,0.000000000000,0,0,16,6,False,"XML_SetDefaultHandlerExpand(XML_Parser parser,"
610,2146.0,3682,1622,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1623,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1624,0.000000000000,0,0,16,6,False,parser->m_defaultHandler = handler;
610,2146.0,3682,1625,0.000000000000,0,0,16,6,False,parser->m_defaultExpandInternalEntities = XML_TRUE;
610,2146.0,3682,1629,0.000000000000,0,0,16,6,False,"XML_SetDoctypeDeclHandler(XML_Parser parser,"
610,2146.0,3682,1633,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1634,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1635,0.000000000000,0,0,16,6,False,parser->m_startDoctypeDeclHandler = start;
610,2146.0,3682,1636,0.000000000000,0,0,16,6,False,parser->m_endDoctypeDeclHandler = end;
610,2146.0,3682,1640,0.000000000000,0,0,16,6,False,"XML_SetStartDoctypeDeclHandler(XML_Parser parser,"
610,2146.0,3682,1642,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1643,0.000000000000,0,0,16,6,False,parser->m_startDoctypeDeclHandler = start;
610,2146.0,3682,1644,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1647,0.000000000000,0,0,16,6,False,"XML_SetEndDoctypeDeclHandler(XML_Parser parser,"
610,2146.0,3682,1649,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1650,0.000000000000,0,0,16,6,False,parser->m_endDoctypeDeclHandler = end;
610,2146.0,3682,1651,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1654,0.000000000000,0,0,16,6,False,"XML_SetUnparsedEntityDeclHandler(XML_Parser parser,"
610,2146.0,3682,1657,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1658,0.000000000000,0,0,16,6,False,parser->m_unparsedEntityDeclHandler = handler;
610,2146.0,3682,1659,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1662,0.000000000000,0,0,16,6,False,"XML_SetNotationDeclHandler(XML_Parser parser,"
610,2146.0,3682,1665,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1666,0.000000000000,0,0,16,6,False,parser->m_notationDeclHandler = handler;
610,2146.0,3682,1667,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1670,0.000000000000,0,0,16,6,False,"XML_SetNamespaceDeclHandler(XML_Parser parser,"
610,2146.0,3682,1674,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1675,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1676,0.000000000000,0,0,16,6,False,parser->m_startNamespaceDeclHandler = start;
610,2146.0,3682,1677,0.000000000000,0,0,16,6,False,parser->m_endNamespaceDeclHandler = end;
610,2146.0,3682,1681,0.000000000000,0,0,16,6,False,"XML_SetStartNamespaceDeclHandler(XML_Parser parser,"
610,2146.0,3682,1683,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1684,0.000000000000,0,0,16,6,False,parser->m_startNamespaceDeclHandler = start;
610,2146.0,3682,1685,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1688,0.000000000000,0,0,16,6,False,"XML_SetEndNamespaceDeclHandler(XML_Parser parser,"
610,2146.0,3682,1690,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1691,0.000000000000,0,0,16,6,False,parser->m_endNamespaceDeclHandler = end;
610,2146.0,3682,1692,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1695,0.000000000000,0,0,16,6,False,"XML_SetNotStandaloneHandler(XML_Parser parser,"
610,2146.0,3682,1698,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1699,0.000000000000,0,0,16,6,False,parser->m_notStandaloneHandler = handler;
610,2146.0,3682,1700,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1703,0.000000000000,0,0,16,6,False,"XML_SetExternalEntityRefHandler(XML_Parser parser,"
610,2146.0,3682,1706,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1707,0.000000000000,0,0,16,6,False,parser->m_externalEntityRefHandler = handler;
610,2146.0,3682,1708,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1711,0.000000000000,0,0,16,6,False,"XML_SetExternalEntityRefHandlerArg(XML_Parser parser, void *arg)"
610,2146.0,3682,1713,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1714,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1715,0.000000000000,0,0,16,6,False,if (arg)
610,2146.0,3682,1716,0.000000000000,0,0,16,6,False,parser->m_externalEntityRefHandlerArg = (XML_Parser)arg;
610,2146.0,3682,1718,0.000000000000,0,0,16,6,False,parser->m_externalEntityRefHandlerArg = parser;
610,2146.0,3682,1722,0.000000000000,0,0,16,6,False,"XML_SetSkippedEntityHandler(XML_Parser parser,"
610,2146.0,3682,1725,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1726,0.000000000000,0,0,16,6,False,parser->m_skippedEntityHandler = handler;
610,2146.0,3682,1727,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1730,0.000000000000,0,0,16,6,False,"XML_SetUnknownEncodingHandler(XML_Parser parser,"
610,2146.0,3682,1734,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1735,0.000000000000,0,0,16,6,False,return;
610,2146.0,3682,1736,0.000000000000,0,0,16,6,False,parser->m_unknownEncodingHandler = handler;
610,2146.0,3682,1737,0.000000000000,0,0,16,6,False,parser->m_unknownEncodingHandlerData = data;
610,2146.0,3682,1741,0.000000000000,0,0,16,6,False,"XML_SetElementDeclHandler(XML_Parser parser,"
610,2146.0,3682,1744,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1745,0.000000000000,0,0,16,6,False,parser->m_elementDeclHandler = eldecl;
610,2146.0,3682,1746,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1749,0.000000000000,0,0,16,6,False,"XML_SetAttlistDeclHandler(XML_Parser parser,"
610,2146.0,3682,1752,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1753,0.000000000000,0,0,16,6,False,parser->m_attlistDeclHandler = attdecl;
610,2146.0,3682,1754,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1757,0.000000000000,0,0,16,6,False,"XML_SetEntityDeclHandler(XML_Parser parser,"
610,2146.0,3682,1760,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1761,0.000000000000,0,0,16,6,False,parser->m_entityDeclHandler = handler;
610,2146.0,3682,1762,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1765,0.000000000000,0,0,16,6,False,"XML_SetXmlDeclHandler(XML_Parser parser,"
610,2146.0,3682,1767,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1768,0.000000000000,0,0,16,6,False,parser->m_xmlDeclHandler = handler;
610,2146.0,3682,1769,0.000000000000,0,0,16,6,False,}
610,2146.0,3682,1772,0.000000000000,0,0,16,6,False,"XML_SetParamEntityParsing(XML_Parser parser,"
610,2146.0,3682,1775,0.000000000000,0,0,16,6,False,if (parser == NULL)
610,2146.0,3682,1776,0.000000000000,0,0,16,6,False,return 0;
610,2146.0,3682,1778,0.000000000000,0,0,16,6,False,if (parser->m_parsingStatus.parsing == XML_PARSING || parser->m_parsingStatus.parsing == XML_SUSPENDED)
610,2146.0,3682,1779,0.000000000000,0,0,16,6,False,return 0;
610,2146.0,3682,1781,0.000000000000,0,0,16,6,False,parser->m_paramEntityParsing = peParsing;
610,2146.0,3682,1782,0.000000000000,0,0,16,6,False,return 1;
610,2146.0,3682,1793,0.000000000000,0,0,16,6,False,return 0;
610,2146.0,3682,1795,0.000000000000,0,0,16,6,False,"return XML_SetHashSalt(parser->m_parentParser, hash_salt);"
610,2146.0,3682,1798,0.000000000000,0,0,16,6,False,return 0;
610,2146.0,3682,1807,0.000000000000,0,0,16,6,False,if (parser != NULL)
610,2146.0,3682,1808,0.000000000000,0,0,16,6,False,parser->m_errorCode = XML_ERROR_INVALID_ARGUMENT;
610,2146.0,3682,1809,0.000000000000,0,0,16,6,False,return XML_STATUS_ERROR;
610,2146.0,3682,1812,0.000000000000,0,0,16,6,False,case XML_SUSPENDED:
610,2146.0,3682,1813,0.000000000000,0,0,16,6,False,parser->m_errorCode = XML_ERROR_SUSPENDED;
610,2146.0,3682,1814,0.000000000000,0,0,16,6,False,return XML_STATUS_ERROR;
610,2146.0,3682,1815,0.000000000000,0,0,16,6,False,case XML_FINISHED:
610,2146.0,3682,1816,0.000000000000,0,0,16,6,False,parser->m_errorCode = XML_ERROR_FINISHED;
610,2146.0,3682,1817,0.000000000000,0,0,16,6,False,return XML_STATUS_ERROR;
610,2146.0,3682,1820,0.000000000000,0,0,16,6,False,parser->m_errorCode = XML_ERROR_NO_MEMORY;
610,2146.0,3682,1821,0.000000000000,0,0,16,6,False,return XML_STATUS_ERROR;
610,2146.0,3682,1828,0.000000000000,0,0,16,6,False,parser->m_parsingStatus.finalBuffer = (XML_Bool)isFinal;
610,2146.0,3682,1829,0.000000000000,0,0,16,6,False,if (!isFinal)
610,2146.0,3682,1830,0.000000000000,0,0,16,6,False,return XML_STATUS_OK;
610,2146.0,3682,1831,0.000000000000,0,0,16,6,False,parser->m_positionPtr = parser->m_bufferPtr;
610,2146.0,3682,1832,0.000000000000,0,0,16,6,False,parser->m_parseEndPtr = parser->m_bufferEnd;
610,2146.0,3682,1838,0.000000000000,0,0,16,6,False,"parser->m_errorCode = parser->m_processor(parser, parser->m_bufferPtr, parser->m_parseEndPtr, &parser->m_bufferPtr);"
610,2146.0,3682,1840,0.000000000000,0,0,16,6,False,if (parser->m_errorCode == XML_ERROR_NONE) {
610,2146.0,3682,1841,0.000000000000,0,0,16,6,False,switch (parser->m_parsingStatus.parsing) {
610,2146.0,3682,1842,0.000000000000,0,0,16,6,False,case XML_SUSPENDED:
610,2146.0,3682,1855,0.000000000000,0,0,16,6,False,"XmlUpdatePosition(parser->m_encoding, parser->m_positionPtr, parser->m_bufferPtr, &parser->m_position);"
610,2146.0,3682,1856,0.000000000000,0,0,16,6,False,parser->m_positionPtr = parser->m_bufferPtr;
610,2146.0,3682,1857,0.000000000000,0,0,16,6,False,return XML_STATUS_SUSPENDED;
610,2146.0,3682,1859,0.000000000000,0,0,16,6,False,case XML_INITIALIZED:
610,2146.0,3682,1861,0.000000000000,0,0,16,6,False,parser->m_parsingStatus.parsing = XML_FINISHED;
610,2146.0,3682,1863,0.000000000000,0,0,16,6,False,default:
610,2146.0,3682,1864,0.000000000000,0,0,16,6,False,return XML_STATUS_OK;
610,2146.0,3682,1867,0.000000000000,0,0,16,6,False,parser->m_eventEndPtr = parser->m_eventPtr;
610,2146.0,3682,1868,0.000000000000,0,0,16,6,False,parser->m_processor = errorProcessor;
610,2146.0,3682,1869,0.000000000000,0,0,16,6,False,return XML_STATUS_ERROR;
610,2146.0,3682,1944,0.000000000000,0,0,16,6,False,return XML_STATUS_ERROR;
610,2146.0,3682,1959,0.000000000000,0,0,16,6,False,return XML_STATUS_ERROR;
610,2146.0,3682,1961,0.000000000000,0,0,16,6,False,case XML_SUSPENDED:
610,2146.0,3682,1962,0.000000000000,0,0,16,6,False,parser->m_errorCode = XML_ERROR_SUSPENDED;
610,2146.0,3682,1963,0.000000000000,0,0,16,6,False,return XML_STATUS_ERROR;
610,2146.0,3682,1964,0.000000000000,0,0,16,6,False,case XML_FINISHED:
